index,Name,Age,Breed1,Breed2,BreedCount,Gender,Color1,Color2,Color3,ColorCount,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,State,RescuerID,VideoAmt,Description,PetID,PhotoAmt,AdoptionSpeed
7045,Tara,3,141,0,1,2,1,0,0,1,3,1,1,1,3,1,1,0,41326,ab093fa26cd662cec5d22c2552e3e112,0,"No pictures yet, will get some soon! Tara was a stray puppy my mother almost ran over. She took the little girl in and nursed her to full health. Unfortunately 'full health' meant that Tara had so much energy! Something my mom can't really cope with as her schedule is very demanding at this time. Tara responds well to her name and is always up for play time! So far she loves chewing, like all puppies do, and she loves playing tug of war. She is very smart! She knows how to hang around the house and not run around willy nilly, though this may change when she grows up. She is actually obeying commands like 'sit' and can definitely be trained in the future. We just don't have the time to do it properly :( She does like trying to bite you though, but this shouldn't put you off because it only means she wants to play! We are still in the process of trying to stop her from biting, and the best way would be to get a good home that will tire her out in better ways.",79e510cb9,0,1.0
7046,,1,128,129,2,3,1,2,7,3,1,2,2,3,3,1,3,0,41401,eaaf22c28570200164914648fdbb9e2e,0,"These are the children of a female Jack Russell Terrier that my aunt rear.They are kind of playful but cute.They are adorable too.I hope that people who like to adopt these angle will treat them well,love it and protect it.Thanks.^^",fa1d3af33,2,1.0
7047,Max,2,307,0,1,1,2,7,0,2,2,1,2,2,2,1,1,0,41401,62608e4617f66b66f63458730d14d3a5,0,"Found this little puppy hiding behind a tree to take shelter, currently been foster by me and i'm looking for a fosterer or a permanent home for this puppy as i will not be able to foster for too long because both my neighbours are a Dog Hater they used to complaint a lot to MPSJ about my 2 dogs at home...I'm worry they will complaint again and MPSJ will come and remove this little puppy.",420193f17,2,1.0
7048,,2,307,0,1,3,1,3,7,3,2,1,2,2,2,1,6,0,41326,79d1a0fc1bf930d35cb168fdad175005,0,All the puppies has been adopted and would like to thank to those who are involved in the adoption.,82ab0ebbd,2,1.0
7049,Newton,1,307,307,1,1,2,7,0,2,2,2,2,2,2,1,1,0,41327,61b07b54adb97d4b5f3c2dec06a9943b,0,"Newton: very manja, playful and likes attention.. clever boy knows how to poop outside the house :) Adoption status: Newton found his loving new home on 13 September .",bf37d753e,6,3.0
7050,,8,307,0,1,2,2,0,0,1,2,2,1,1,1,1,1,0,41327,ba86004409dfbe41d6d72cc92a31439b,0,"This pretty girl was rescued from the streets by Sheela. She is very sweet, active and human friendly. She has just been spayed, vaccinated (10in1) and is ready for adoption. If you wish to include her as part of your family, please call or. Thank you.",0de6709ab,1,4.0
7051,Yang,2,307,0,1,2,1,2,0,2,2,2,2,2,2,1,1,0,41326,72a156c33de789ae4b0655bea3935b3a,0,Yang takes upon Christina Yang's character from Grey's Anatomy. She loves the attention & leading the rest. She is looking for a loving home who would love her.,703f1a4c4,1,3.0
7052,,1,307,0,1,1,1,2,0,2,2,1,2,1,2,1,1,0,41326,caec5f11bed790c4ba4f4f7b32a38378,0,"Found this cute 6 weeks old puppy in Damansara Perdana near Jaya Grocer on night of 5th October . It is very adorable, loves to be hugged and likes to play! Please contact us if this is anyone's lost pet or you would like to foster it. We already brought it to the vet to check - it is healthy and dewormed. Cannot neuter nor vaccinate yet as too young",a8518bd6b,3,1.0
7053,Mimo,2,307,0,1,2,1,7,0,2,2,2,1,1,1,1,1,150,41401,9238e4f44c71a75282e62f7136c6b240,0,"For serious adopter, please directly contact or sms me for more details, thanks!",6c5a7a1ef,13,4.0
7054,,2,307,0,1,2,1,2,0,2,2,1,2,2,2,2,1,0,41336,8235bdddce9c87f57d59cd71e281cc7f,0,"Currently having a small injury on her left leg, but she would be fine after 4-6 weeks, although the injury, she stays as a happy puppy and gives you her best smile she wags her tail whenever she can see you and could be with you until you enter the house, She doesn't have her shots because the owner has to do it for her and I would reccomend if you spay her, it is up to you to decide, She was once a factory dog and was living with her brothers and sisters but two of her family had already died and I kept her because of her injury and I hope you as the owner who is about to adopt her can keep her save and sound, if I do find her in the streets wondering around, I will take her back with me and I will personally call you and ask, so please don't abandon her.",05fadeacd,1,4.0
7055,Tiger,2,32,307,2,1,1,3,0,2,2,1,2,1,2,1,1,0,41326,aa66486163b6cbc25ea62a34b11c9b91,0,"Tiger is good natured and like all pups, energetic and playful. Smart and easy to train. We dont know his full parentage but he has a distinct black muzzle like a black mouth cur. Adopter must spay and vaccinate him. Please give him a loving home. Check out his brother Rambo too!",cedeef1a7,3,2.0
7056,Rainy,2,307,0,1,2,3,0,0,1,2,1,1,1,2,1,1,0,41326,8d413d99d41394f70d5c590253f80f54,0,These puppies are rescued in Sungai Long . They need a forever loving home . Please give them a chance =),e633a6647,1,4.0
7057,Billy,48,205,307,2,1,5,0,0,1,1,2,1,1,1,1,1,0,41401,0ced634f084635700771b0b3d0eed8bc,0,"Billy is a mixed shih tzu..He's sorta like a little adorable teddy bear..He's a fearless little thing..He's not afraid to go up to other dogs bcoz he's friendly that way..He loves to eat and he has this solid (tegap)body and he loves to have his belly scratched and to be carried around tho he is quite a jumbo..When he is on playful mode, he loves giving headbutts aka 'sondol' and try to bury his head in you tummy..He runs in a funny way and we find it very cute of him.. He is only meant for serious adopter who is a genuine animal lover looking for a lifetime companion. I would appreciate much if I could send him to his new home if there is any kind-hearted soul out there willing to take him and make him part of your family.",2fdc23bcb,3,1.0
7058,Chloe,1,307,0,1,2,2,0,0,1,2,1,2,2,2,1,1,0,41330,f2522890ad604bf70421af61cb871a96,0,Chloe is looking for a good home and family that can love her and treat her as part of the family.,43c623f94,1,2.0
7059,,2,307,0,1,1,1,2,0,2,2,2,2,2,2,1,5,0,41401,173449cbf3bbcd5ccbd37320ef66405e,0,"i took in a female pregnant stray about 2 1/2 months ago and she gave birth to 6 puppies. i need to send away 5 of them. they are all healthy, playful and beautiful. these harmless creatures are direly in need of homes. love them and they will return your warmth by bringing your lots of joy and fun. i hope the adopters will also neuter them so that they can have better lives.",d6209194b,3,2.0
7060,Mojo,12,173,0,1,2,1,7,0,2,2,1,1,1,2,1,1,0,41326,0cdcb3e1b60d367c0bea3520f22f82e6,0,"dog's name is mojo.very loving and quiet pitbull,knows all the basic command and good with children and needs a caring home.Mojo is very active.giving away for adoption with no charges.vaccination and dewormed.will provide cage and dog leash.please contact me .",4edc9ecc5,5,1.0
7061,Bingo,0,179,0,1,1,5,0,0,1,2,2,3,3,3,1,1,0,41401,4fbd4d03fc02ef1be7dae54a125ab47d,0,"Friend rescued this poor dog from a cruel owner who pet it unwanted in serious skin problem. He got a tight scar on his mouth. I decide to temporary keeping him till his skin problem recovered. I wish to adopt it but since i have to move back to parent house, there are 3dogs at home. I wish he could find a real pet lover a new home",087804d85,5,1.0
7062,,96,207,0,1,1,1,5,6,3,1,2,3,3,3,1,1,0,41401,f4d07514e4efa1233908cab099829910,0,"Was found wandering around the neighborhood with nettle/thorns stuck all over its body. Thin and emaciated, but in good health. Currently being fostered by myself till the owner is found.",bb928145e,3,3.0
7063,January,18,179,0,1,1,2,0,0,1,2,2,1,1,3,1,1,0,41326,5c72e70b2a194b86e1171e71e892643c,0,Dog for adoption,27bbc8c4f,4,3.0
7064,Bruno,9,307,307,1,1,1,0,0,1,2,2,1,1,2,1,1,5,41401,1bd10ac20b5729c4d4578275f558a16a,0,"This is beautiful male dog name Bruno!😊🐶He is very friendly,clever and kind!Very gentle in family,and good protection from danger.He taught command.He don't do toilet at home,I walk with him two-three times per day.Two months ago I found him outside the street.His condition was terrible,he had no hair,skin had dermatitis.I rescued him,took to vet,gives food,vitamins,medication.He became adorable and very thankful dog!His haracter is very good.He very friendly with another dogs and cats.I stay in apartment,that's why can't keep him:(And this is very sad.Management complained to me many times.Thats why he looking for good family.If you want have a best friend,who will love you with very big heart,this is he😊🐶",99c110585,5,4.0
7065,,2,307,307,1,3,1,2,0,2,2,1,2,2,2,1,5,0,41326,5afb8760ec2f87dfac960747bd6ceed1,0,"A stray dog delivered near my home in Klang. There are 5 puppies in total, approximately 2 months old.. I'm looking for loving homes for them :)",cabb4127e,4,2.0
7066,Blue,48,60,0,1,2,3,6,7,3,1,1,1,1,1,1,1,50,41327,4a9cb6e373c823566969e4a7cadd7708,0,"Dog's Name: ""Blue"" Age: 4 years old Breed: Purebred Chihuahua Coat Type: Short Coat Size: Around 3kgs Adoption Fee: RM50* *Adoption fee includes annual vaccination up to date Very sweet quiet and well behaved girl. Just a bit fatty. She loves to eat..... Gets along well with other dogs and cats. She is a very happy and good natured dog and loves to just sit in your lap and cuddle. House trained to potty in a tray. Her present owners can no longer keep her so she is looking for a family that will love her forever. ""Blue"" is available for viewing in Penang. However, I do travel frequently to KL so I can always bring her down to KL with me FOC. If you would like to provide ""Blue"" with a new forever home or have further questions, please contact call/Whatsapp me at. **Selection is not based on a first come first served basis, but by selection of finding the best suitable home for her. Thanks.",a2665a33f,5,1.0
7067,,2,307,0,1,1,2,6,7,3,1,1,1,1,2,1,1,0,41326,37237ca3633d20c004ec76c0c2ddb4b7,0,Contact Furry Friends Farm for more further info on adopting this cute and adorable puppy !,de8b7400d,4,4.0
7068,,1,307,141,2,1,5,0,0,1,2,1,1,1,2,1,1,0,41325,6eb1c50e6dc2cc7792bf856a19d54b48,0,"male puppy... the father is lab mix the mother is a lab mix too, the owner if this puppy doesnt neuter and spayed the male and female dogs and let them litter and sell them at cheaper price,but this little male manage to escape out and luckily i pass by and saw it and immediately pick him up so that he wont bang down by car -he is alert,he still drinking milk, he doesnt like caging -he do his business in newspaper but because too young,he poo and pee on floor sometimes too,he bark when he heard some voice- email me if you are interest but you have to neuter him when he is 7 month and give him vaccinate once he is 2 month old ,deworm him every month and give him heartguard still available thanks",8e3e0ffde,1,2.0
7069,"Olaf, Lyn And Little White",3,307,307,1,3,1,2,3,3,2,1,2,1,2,1,3,0,41401,14192bd9a5649dd44db50e7547dfa6b2,0,"Hi everyone. 🐶Olaf, Lyn And Little White 🐶are looking for new home sweet home🏡❤️They are cheerful and playful, sure can enlighten your days 😀 😍please show your kindness ❤️to adopt anyone of them as currently I can't afford to keep all 6 dogs due to time constraint. 😕These 3 puppies are gave birth by their mum at home. Anyone interested can pm me for further details and it is FOC!!! Thank you. 😘 Name: Little White Sex: Female Age: 3 months old Description: Local breed. Timid but playful. Strong survivor (came back home itself safely after 3 days missing)! Coat color: Jet black Name: Lyn (Xiong dai lin) Sex: Female Age: 3 months old Description: Local mixed with Rottweiler. Active and playful. Coat color: shinny black mixed with brown Name: Olaf Sex: female Age: 3 months old Description: local breed. Obedient, cute, active and playful. Coat color: brown mixed with black",e7a8fea6b,3,4.0
7070,,2,307,307,1,1,1,2,7,3,2,2,1,1,2,1,1,0,41326,b53c34474d9e24574bcec6a3d3306a0d,0,For Adoption,5b7007847,5,1.0
7071,Baby,1,307,0,1,1,1,5,7,3,2,2,2,1,2,1,1,0,41326,0477e713352d530285ae3003f0186623,0,"This pup here suppose to go to my uncle's farm. But he is so adorable and smart that my uncle think it is not humane to send it to farm. So I've to continue to foster him until he gets a good home. He knows the command of SIT, and will sit down and wait for you to give him food. I'm working on other command and tricks. I will sponsor the vaccination ( which will be done in a week or two time), adopters will have to neuter him.",8bdffc917,3,1.0
7072,Teddy,36,205,0,1,1,2,5,0,2,2,2,3,1,2,2,1,0,41326,7b107e61f7d24a581e46e0abc4d2a7a7,0,Teddy is a shihtzu mixed Friendly to cats and dogs,63e2cb92e,1,2.0
7073,Coco,60,60,0,1,2,2,7,0,2,1,2,1,1,2,1,1,100,41326,c99ee6a840269d38444b5608b918022f,0,I adopted this pure bred chihuahua 4 years ago for my mum. As she was diagnosed dementia last year and her condition was getting more severe and unable to care for the dog. Coco is a very quiet and timid dog. She seldom bark unless she need to be out to pee in the morni g. She a loner and won't play with other dog. She is a indoor dog.,a5f027ab8,2,1.0
7074,Chuck,2,307,0,1,1,2,0,0,1,2,1,1,1,2,1,1,0,41401,ee2747ce26468ec44c7194e7d1d9dad9,0,"Eleven puppies!!! That's what a rescued mummy dog produced!One heartless woman dumped the entire family at an industrial area. A Dear soul fished out all of them from the drian. Now this lovely pup needs a caring, warm homes. Chuck is German for A FREE MAN.He is pretty near the tail end & works very hard to compete with the elder brothers.He always look out & see whether we are watching how hard he could fare equally with the eldest. He NEVER let go in their fights. WELL, A fighter here. Do come and see him for your self. CONTACT. Thank you.",6e9e0ce30,2,4.0
7075,Junie,1,307,0,1,2,1,2,0,2,2,2,1,1,2,1,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,Her pregnant mother was dumped together with her pregnant sister at a field at Subang Jaya. They both escaped from MPSJ dog catcher and seek help from a family nearby. We rescued them and and both of them give birth at a vet clinic in Subang Jaya. Junie is cute and intelligent. No tying or caging for long hours except for precautionary purposes. Commitment to spay her is compulsory Interested to adopt pls call me.,fd39fef15,9,3.0
7076,Billy,3,307,307,1,1,1,2,0,2,2,1,2,1,2,1,1,150,41326,9bfc888cb8a2c29a8675fc8e35004151,0,"Billy is 3 months old. if u want to adopt the dog, pls contact me at",c120a6f75,3,4.0
